timestamp,room,temperature_C,humidity_%,CO2_ppm,CO_ppm,NO2_ppb,VOC_ppb,CH4_ppm,C3H8_ppm,H2S_ppm,Rn_Bq_m3,anomaly_flag,temperature_C_anomaly,humidity_%_anomaly,CO2_ppm_anomaly,CO_ppm_anomaly,NO2_ppb_anomaly,VOC_ppb_anomaly,CH4_ppm_anomaly,C3H8_ppm_anomaly,H2S_ppm_anomaly,Rn_Bq_m3_anomaly
2023-01-01 08:33:00,Garage,15.79,44.09,723.22,0.463,15.79,150.8,1.76,0.91,0.02,11.48,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:34:00,Kitchen,15.87,42.63,709.78,0.624,8.88,145.38,1.96,0.77,0.024,10.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:35:00,Living Room,15.64,42.81,714.78,0.636,7.58,133.66,1.92,0.98,0.027,10.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:36:00,Garage,16.13,41.55,701.81,0.694,10.2,114.49,2.14,0.79,0.021,8.68,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:37:00,Garage,15.61,42.0,680.0,0.816,10.91,155.79,2.23,1.06,0.034,10.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:38:00,Basement,15.05,43.65,715.59,0.829,5.79,129.65,2.26,1.17,0.037,9.43,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:39:00,Basement,16.15,39.98,673.25,0.822,13.34,123.9,2.41,0.96,0.013,10.35,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:40:00,Living Room,15.79,39.63,690.64,0.929,9.7,119.73,2.0,1.21,0.049,10.12,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:41:00,Garage,16.42,43.48,711.9,0.965,13.57,135.44,2.21,1.13,0.051,11.3,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:42:00,Kitchen,16.17,44.0,680.67,0.969,16.58,125.25,2.12,1.42,0.057,9.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:43:00,Kitchen,15.49,41.01,707.65,0.932,16.26,134.22,2.12,1.37,0.038,8.52,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:44:00,Living Room,15.6,41.99,671.0,0.928,11.89,142.46,2.17,1.2,0.068,7.41,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:45:00,Kitchen,16.03,36.01,663.82,0.979,17.83,152.48,2.25,1.24,0.049,10.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:46:00,Kitchen,16.7,43.03,658.54,0.984,18.3,172.16,2.27,1.26,0.052,8.81,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:47:00,Living Room,15.55,39.34,677.38,0.859,22.72,195.79,1.93,1.26,0.069,7.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:48:00,Basement,16.03,43.72,687.74,0.891,25.77,186.4,1.99,1.23,0.076,7.58,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:49:00,Living Room,15.73,39.34,674.51,0.872,21.31,193.81,1.9,1.16,0.074,9.6,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:50:00,Living Room,15.42,40.39,643.86,0.802,24.73,201.04,1.78,1.17,0.078,8.66,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:51:00,Living Room,15.65,41.57,683.43,0.749,21.98,189.0,1.92,1.24,0.081,10.69,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:52:00,Basement,16.64,38.91,660.71,0.639,26.2,183.06,1.53,1.22,0.092,8.91,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:53:00,Basement,15.57,38.85,678.57,0.653,28.13,203.34,1.59,1.09,0.075,10.46,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:54:00,Living Room,15.93,41.1,638.99,0.549,31.84,187.31,1.56,1.14,0.081,8.28,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:55:00,Kitchen,16.33,38.28,617.59,0.397,26.79,172.99,1.34,0.84,0.089,9.33,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:56:00,Basement,16.62,40.27,646.9,0.386,25.05,185.9,1.22,0.85,0.103,9.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:57:00,Basement,15.3,36.35,642.2,0.26,27.91,163.68,1.34,1.13,0.09,9.47,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:58:00,Basement,15.34,37.94,636.69,0.225,25.97,145.71,0.85,1.02,0.074,11.78,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 08:59:00,Kitchen,15.68,41.8,588.27,0.194,31.21,124.05,1.12,0.75,0.074,9.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:00:00,Basement,16.88,39.87,579.43,0.051,26.2,145.67,0.99,0.61,0.07,11.47,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:01:00,Basement,16.44,36.46,583.51,0.033,24.01,128.67,0.69,0.61,0.088,10.67,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:02:00,Garage,16.76,36.64,616.54,0.043,23.01,116.23,0.55,0.59,0.064,9.36,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:03:00,Living Room,15.98,36.2,591.83,0.065,24.94,118.96,0.8,0.49,0.053,9.94,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:04:00,Living Room,15.9,34.96,590.07,0.132,24.83,120.62,0.52,0.41,0.065,11.94,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:05:00,Kitchen,17.54,39.38,1000.21,4.951,86.88,350.78,5.64,1.83,0.609,10.42,1,0,0,1,1,1,1,1,0,1,0
2023-01-01 09:06:00,Kitchen,15.51,33.74,1010.26,5.673,73.53,354.11,5.56,1.7,0.579,10.67,1,0,0,1,1,1,1,1,0,0,0
2023-01-01 09:07:00,Kitchen,16.94,35.96,959.74,5.278,76.82,386.61,5.75,1.93,0.564,11.81,1,0,0,0,1,1,1,1,0,1,0
2023-01-01 09:08:00,Living Room,16.88,34.71,946.66,5.595,80.4,383.56,5.55,1.77,0.599,11.48,1,0,0,0,1,1,1,1,0,1,0
2023-01-01 09:09:00,Garage,17.15,34.12,1005.48,5.575,75.03,417.53,5.18,1.83,0.572,9.99,1,0,0,0,1,1,1,1,0,0,0
2023-01-01 09:10:00,Kitchen,16.59,39.31,955.25,5.978,72.34,387.84,5.33,1.64,0.58,11.25,1,0,0,0,1,1,1,1,0,1,0
2023-01-01 09:11:00,Basement,17.45,37.27,541.19,0.174,15.37,169.6,1.1,0.34,0.048,12.57,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:12:00,Kitchen,16.83,39.83,545.98,0.151,21.48,180.47,0.92,0.38,0.02,11.18,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:13:00,Garage,15.56,36.07,520.97,0.013,17.8,188.35,1.12,0.2,0.029,12.59,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:14:00,Kitchen,16.95,35.28,518.4,0.112,8.12,186.0,1.47,0.26,0.023,12.79,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:15:00,Basement,17.53,33.41,529.63,0.036,15.34,211.48,1.47,0.26,0.012,13.25,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:16:00,Kitchen,16.47,34.84,528.84,0.099,11.23,209.94,1.75,0.23,0.014,12.04,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:17:00,Garage,17.64,33.51,478.48,0.233,8.38,195.02,1.4,0.59,0.008,13.72,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:18:00,Basement,16.57,36.96,486.41,0.256,13.32,188.83,1.8,0.57,0.023,13.74,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:19:00,Basement,16.08,33.47,531.02,0.395,6.3,161.28,1.96,0.62,0.033,13.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:20:00,Basement,16.33,38.15,484.5,0.519,4.96,167.62,1.9,0.62,0.035,13.31,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:21:00,Basement,16.34,38.5,473.25,0.522,8.49,151.67,2.35,0.7,0.017,13.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:22:00,Basement,17.47,32.75,482.7,0.645,10.7,155.28,2.44,0.82,0.021,14.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:23:00,Living Room,17.43,36.16,467.14,0.685,5.77,138.08,2.52,0.79,0.027,15.13,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:24:00,Basement,17.02,32.51,461.07,0.712,7.86,138.26,2.13,0.81,0.021,14.56,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:25:00,Basement,18.58,33.44,450.73,0.71,7.83,142.78,1.91,1.07,0.029,13.77,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:26:00,Basement,17.38,36.84,481.4,0.781,12.14,112.81,2.52,1.1,0.016,15.94,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:27:00,Living Room,17.44,37.39,502.64,0.878,18.7,125.26,2.31,1.09,0.039,14.08,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:28:00,Garage,16.55,32.27,433.4,0.923,13.15,130.58,2.18,1.22,0.038,16.21,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:29:00,Basement,17.62,32.61,475.27,0.907,9.51,129.79,2.19,1.08,0.045,17.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:30:00,Basement,17.77,38.42,425.37,0.982,10.39,127.73,2.02,1.23,0.059,17.04,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:31:00,Kitchen,17.24,37.17,431.33,0.946,14.34,140.45,2.45,1.26,0.074,17.96,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:32:00,Living Room,18.17,36.96,482.58,1.054,14.23,141.09,1.94,1.29,0.058,15.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:33:00,Garage,17.81,37.44,421.59,1.061,18.14,152.43,2.13,1.18,0.063,17.45,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:34:00,Kitchen,18.72,38.46,405.75,0.992,19.52,148.91,2.27,1.3,0.068,16.77,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:35:00,Kitchen,19.16,29.8,411.37,0.856,21.28,180.29,1.87,1.27,0.052,18.09,0,0,1,0,0,0,0,0,0,0,0
2023-01-01 09:36:00,Living Room,18.47,32.53,433.1,0.821,19.67,179.99,1.9,1.39,0.077,16.92,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:37:00,Basement,18.02,33.24,413.64,0.84,24.95,190.56,1.79,1.28,0.087,18.27,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:38:00,Living Room,18.01,37.0,404.09,0.775,22.57,210.57,1.86,1.12,0.078,18.64,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:39:00,Living Room,18.6,35.06,428.47,0.66,26.89,182.94,1.68,1.22,0.062,15.47,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:40:00,Garage,19.23,32.31,420.22,0.649,27.59,194.68,1.53,1.16,0.085,19.09,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:41:00,Kitchen,17.76,37.01,487.56,0.558,26.6,213.29,1.44,1.13,0.104,19.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:42:00,Basement,19.05,36.12,418.57,0.481,25.07,179.68,1.5,1.07,0.094,19.51,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:43:00,Living Room,18.44,32.38,449.24,0.456,23.2,172.46,1.21,1.01,0.085,20.15,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:44:00,Basement,18.41,37.26,421.48,0.351,24.49,173.85,0.93,0.94,0.066,19.6,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:45:00,Living Room,19.4,35.88,423.06,0.337,27.9,171.06,0.83,1.02,0.093,19.43,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:46:00,Kitchen,19.62,37.22,425.71,0.176,31.22,148.82,0.91,0.88,0.079,19.07,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:47:00,Kitchen,19.23,36.47,444.93,0.06,24.53,156.01,1.05,0.68,0.076,20.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:48:00,Kitchen,19.37,38.22,451.27,0.004,26.83,122.49,0.64,0.69,0.078,19.32,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:49:00,Living Room,19.21,36.28,399.69,0.002,32.66,116.95,0.95,0.51,0.08,21.14,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:50:00,Garage,19.27,38.31,402.29,0.137,26.0,112.33,0.99,0.63,0.058,18.68,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:51:00,Kitchen,18.95,36.47,406.47,0.142,27.89,119.22,0.78,0.42,0.055,21.46,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:52:00,Basement,20.52,36.78,435.82,0.169,25.26,132.91,0.87,0.46,0.041,20.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:53:00,Garage,20.67,37.98,432.68,0.185,20.96,130.26,0.62,0.35,0.047,17.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:54:00,Living Room,20.17,37.72,449.69,0.203,20.51,122.21,0.12,0.29,0.057,20.99,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:55:00,Living Room,19.54,36.66,421.79,0.172,18.02,128.36,0.61,0.48,0.054,21.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:56:00,Basement,20.06,37.96,459.89,0.223,19.62,140.52,1.11,0.43,0.021,21.76,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:57:00,Kitchen,20.34,39.16,471.03,0.221,22.68,169.21,0.87,0.36,0.038,20.25,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:58:00,Basement,20.11,37.94,431.88,0.109,20.03,159.31,0.51,0.28,0.016,20.31,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 09:59:00,Garage,20.77,41.23,453.91,0.16,15.52,180.04,0.84,0.42,0.023,18.67,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:00:00,Kitchen,20.79,36.8,413.73,0.134,15.33,169.38,0.99,0.38,0.037,21.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:01:00,Kitchen,21.02,36.82,486.38,0.044,14.58,199.54,0.98,0.48,0.028,19.69,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:02:00,Garage,20.78,41.04,447.26,0.071,13.31,187.02,1.68,0.33,0.007,19.16,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:03:00,Kitchen,21.41,39.55,478.08,0.05,5.92,195.22,1.64,0.39,0.028,20.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:04:00,Garage,21.32,35.9,423.45,0.169,6.76,198.73,1.45,0.38,0.004,20.66,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:05:00,Kitchen,21.15,40.86,500.16,0.203,8.31,179.27,1.45,0.4,0.005,21.97,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:06:00,Kitchen,21.31,40.47,499.45,0.267,7.18,186.52,1.2,0.66,0.027,23.5,0,0,0,0,0,0,0,0,0,0,1
2023-01-01 10:07:00,Living Room,21.31,41.78,490.72,0.231,9.16,186.74,1.96,0.45,0.021,21.61,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:08:00,Garage,21.11,38.46,490.29,0.47,9.22,155.97,1.85,0.4,0.036,21.5,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:09:00,Living Room,22.0,44.14,492.14,0.443,10.44,163.15,1.88,0.87,0.019,19.96,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:10:00,Living Room,21.41,39.5,503.8,0.564,7.2,145.11,1.95,0.9,0.019,22.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:11:00,Basement,21.93,40.98,496.67,0.54,6.24,150.71,2.2,0.87,0.023,21.17,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:12:00,Garage,22.11,44.45,488.71,0.641,12.32,132.16,1.88,1.03,0.036,19.29,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:13:00,Living Room,21.4,44.26,490.38,0.725,5.26,129.08,2.03,0.98,0.034,19.51,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:14:00,Garage,21.69,45.19,501.67,0.78,13.03,127.47,2.24,1.1,0.042,19.14,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:15:00,Living Room,22.5,40.66,541.98,0.927,10.91,134.47,2.38,1.04,0.029,20.6,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:16:00,Living Room,22.6,44.21,513.49,0.984,11.75,93.09,2.19,1.22,0.06,18.62,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:17:00,Garage,22.48,43.61,519.27,0.933,11.1,111.45,2.19,1.12,0.03,19.65,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:18:00,Kitchen,21.83,47.02,503.94,0.984,7.42,134.41,2.62,1.13,0.052,19.06,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:19:00,Living Room,22.64,45.5,534.84,0.951,16.73,135.01,2.36,1.07,0.069,20.41,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:20:00,Garage,23.05,45.12,563.67,1.004,20.25,156.46,2.14,1.46,0.049,18.04,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:21:00,Living Room,22.53,45.26,575.75,1.013,19.05,156.1,2.36,1.29,0.063,18.26,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:22:00,Living Room,22.55,43.28,585.33,1.03,15.9,165.52,2.14,1.24,0.047,19.74,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:23:00,Living Room,22.46,48.41,621.22,0.979,12.86,188.54,2.2,1.38,0.072,18.02,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:24:00,Living Room,23.02,43.35,1140.97,5.515,62.26,437.56,3.86,3.43,0.836,18.87,1,0,0,0,1,0,1,0,1,1,0
2023-01-01 10:25:00,Basement,22.64,43.26,1143.36,5.184,69.06,440.56,4.06,3.21,0.845,16.12,1,0,0,1,1,1,1,0,1,1,0
2023-01-01 10:26:00,Kitchen,23.4,44.64,1179.0,5.016,60.3,423.34,3.67,3.12,0.931,15.96,1,0,0,1,1,0,1,0,1,1,0
2023-01-01 10:27:00,Kitchen,23.08,46.96,1166.32,5.419,65.33,423.55,3.87,3.01,0.855,17.04,1,0,0,1,1,1,1,0,1,1,0
2023-01-01 10:28:00,Kitchen,23.48,41.95,1169.42,5.111,64.68,432.9,3.54,3.17,0.843,17.96,1,0,0,1,1,1,1,0,1,1,0
2023-01-01 10:29:00,Kitchen,23.14,47.92,640.61,0.625,28.74,187.19,1.41,1.04,0.075,14.97,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:30:00,Kitchen,23.45,44.05,622.21,0.492,27.28,187.11,1.35,1.06,0.065,16.01,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:31:00,Basement,23.19,47.57,631.7,0.46,27.93,192.04,1.52,0.92,0.063,16.32,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:32:00,Kitchen,23.31,44.66,658.28,0.324,33.93,179.13,0.91,0.99,0.077,15.73,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:33:00,Kitchen,23.47,48.04,621.13,0.267,22.73,176.03,1.45,0.76,0.072,16.0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:34:00,Basement,23.7,47.51,669.65,0.278,30.65,154.91,0.77,0.73,0.075,15.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:35:00,Living Room,23.61,48.78,627.98,0.136,28.81,142.63,0.8,0.76,0.063,15.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:36:00,Garage,23.37,47.52,1430.32,3.34,83.26,450.94,5.19,2.04,0.595,14.01,1,0,0,1,0,1,1,0,0,0,0
2023-01-01 10:37:00,Basement,23.25,46.51,1393.19,3.575,79.6,417.82,4.56,1.84,0.608,13.58,1,0,0,1,0,1,1,0,0,0,0
2023-01-01 10:38:00,Kitchen,23.76,50.84,1462.16,3.556,79.42,411.84,5.21,1.74,0.564,13.72,1,0,0,1,0,1,1,1,0,0,0
2023-01-01 10:39:00,Kitchen,23.93,48.97,1412.22,3.322,88.24,423.31,4.76,1.69,0.558,13.99,1,0,0,1,0,1,1,0,0,0,0
2023-01-01 10:40:00,Garage,24.2,51.24,1405.04,3.611,88.99,413.39,5.39,1.6,0.552,14.79,1,0,0,1,0,1,1,1,0,0,0
2023-01-01 10:41:00,Kitchen,24.07,46.59,1403.21,3.616,78.67,434.97,5.14,1.7,0.559,12.83,1,0,0,1,0,1,1,1,0,0,0
2023-01-01 10:42:00,Basement,23.42,49.0,1338.86,3.81,68.37,450.66,4.71,1.51,0.603,14.17,1,0,0,1,0,1,1,0,0,0,0
2023-01-01 10:43:00,Kitchen,24.09,50.74,1386.05,3.77,80.67,451.01,5.07,1.46,0.566,12.93,1,0,0,1,0,1,1,1,0,0,0
2023-01-01 10:44:00,Basement,24.48,52.85,1350.39,3.92,69.56,427.12,5.23,1.57,0.571,13.71,1,0,0,1,0,1,1,1,0,0,0
2023-01-01 10:45:00,Basement,25.05,53.55,702.49,0.137,18.69,144.69,0.94,0.31,0.038,13.1,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:46:00,Basement,24.85,49.11,707.74,0.155,10.31,171.03,1.05,0.23,0.038,13.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:47:00,Garage,24.8,49.28,685.57,0.129,13.19,164.23,0.83,0.48,0.036,12.94,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:48:00,Living Room,25.61,50.94,701.08,0.079,14.24,192.63,1.27,0.41,0.034,12.12,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:49:00,Garage,25.11,55.49,708.32,0.104,11.29,199.64,1.06,0.34,0.028,11.34,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:50:00,Kitchen,24.46,49.56,734.79,0.007,15.16,204.31,1.22,0.13,0.028,10.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:51:00,Living Room,24.41,53.75,729.92,0.114,11.96,201.78,1.61,0.47,0.035,10.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:52:00,Kitchen,25.17,51.19,703.46,0.123,7.9,192.12,1.58,0.42,0.019,10.03,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:53:00,Kitchen,26.22,48.75,725.78,0.163,9.85,188.99,1.59,0.46,0.02,10.78,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:54:00,Garage,25.55,51.75,741.23,0.322,13.43,178.9,1.53,0.47,0.023,11.32,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:55:00,Living Room,25.65,54.91,679.79,0.386,3.96,186.09,1.62,0.58,0.012,10.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:56:00,Living Room,25.86,49.91,691.75,0.399,10.89,158.58,1.99,0.61,0.013,11.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:57:00,Kitchen,25.18,53.95,741.22,0.48,5.66,160.61,1.7,0.84,0.036,9.99,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:58:00,Garage,25.86,53.3,711.95,0.549,15.35,149.79,2.28,0.79,0.003,10.06,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 10:59:00,Kitchen,25.27,52.55,735.7,0.726,13.79,145.47,2.08,0.93,0.022,10.4,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:00:00,Kitchen,25.51,52.54,680.19,0.753,7.58,124.96,1.93,0.94,0.043,11.11,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:01:00,Garage,26.16,54.09,673.31,0.756,5.81,126.6,2.26,0.93,0.028,8.09,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:02:00,Living Room,25.48,55.34,710.9,0.802,8.72,109.48,2.08,1.19,0.039,7.89,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:03:00,Garage,25.73,53.3,757.28,0.897,6.27,119.55,2.14,1.18,0.046,7.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:04:00,Living Room,25.2,49.57,727.01,0.952,3.07,123.32,2.09,1.36,0.044,8.88,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:05:00,Basement,26.01,58.93,697.3,0.945,12.42,122.12,2.05,1.31,0.054,8.69,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:06:00,Garage,24.64,54.81,746.55,0.964,12.16,121.46,2.03,1.18,0.011,8.34,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:07:00,Garage,25.8,55.36,686.17,0.952,14.32,154.24,2.53,1.28,0.043,11.2,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:08:00,Basement,27.06,54.12,703.42,0.994,17.78,157.91,1.97,1.23,0.053,7.56,0,1,0,0,0,0,0,0,0,0,0
2023-01-01 11:09:00,Garage,25.6,52.02,683.86,0.976,18.34,171.46,2.01,1.27,0.068,8.77,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:10:00,Kitchen,25.64,52.87,664.34,0.909,23.3,172.92,2.48,1.21,0.081,9.53,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:11:00,Living Room,26.5,54.4,726.73,0.89,25.98,171.44,1.88,1.29,0.059,6.87,0,0,0,0,0,0,0,0,0,0,1
2023-01-01 11:12:00,Kitchen,25.75,54.62,671.91,0.832,19.95,182.84,1.74,1.26,0.075,8.24,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:13:00,Kitchen,26.36,55.17,696.28,0.908,19.66,189.85,2.32,1.35,0.077,11.13,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:14:00,Living Room,26.36,54.5,687.67,0.79,20.86,193.3,1.82,1.3,0.087,9.23,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:15:00,Basement,25.4,58.87,690.95,0.702,26.49,191.69,1.45,1.36,0.08,9.83,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:16:00,Living Room,25.66,55.27,673.14,0.644,22.92,205.21,1.84,1.06,0.081,8.56,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:17:00,Basement,24.98,55.11,652.27,0.543,25.94,200.21,1.67,1.15,0.078,8.49,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:18:00,Kitchen,26.1,56.06,658.33,0.508,26.58,191.75,1.55,1.09,0.077,9.01,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:19:00,Basement,25.54,52.07,673.22,0.376,23.26,182.03,0.8,1.02,0.078,7.29,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:20:00,Kitchen,26.24,55.51,657.82,0.276,30.61,166.98,1.19,0.86,0.078,9.3,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:21:00,Basement,25.08,53.68,633.73,0.302,29.27,156.25,1.1,0.85,0.085,9.86,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:22:00,Living Room,25.72,55.91,656.92,0.137,24.09,145.31,0.88,0.69,0.069,10.85,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:23:00,Kitchen,25.19,50.41,641.85,0.146,27.98,132.93,0.98,0.89,0.078,9.61,0,0,0,0,0,0,0,0,0,0,0
2023-01-01 11:24:00,Living Room,26.06,55.74,610.22,0.078,29.24,142.98,0.73,0.53,0.046,9.81,0,0,0,0,0,0,0,0,0,0,0
